,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine
48639,2016-06-07,7.1,11.3,0.0,,
48640,2016-06-08,6.6,13.2,0.0,,
48641,2016-06-09,9.2,15.9,4.0,,
48642,2016-06-10,6.6,14.5,0.6,,
48643,2016-06-11,6.6,13.7,0.0,,
48644,2016-06-12,-3.5,11.6,0.0,,
48645,2016-06-13,-4.5,14.5,0.0,,
48646,2016-06-14,-3.5,15.2,0.2,,
48647,2016-06-15,-5.5,14.7,0.0,,
48648,2016-06-16,-3.8,15.1,0.2,,
48649,2016-06-17,1.5,13.4,2.2,,
48650,2016-06-18,8.8,14.0,9.6,,
48651,2016-06-19,9.0,13.1,0.4,,
48652,2016-06-20,7.6,14.5,21.2,,
48653,2016-06-21,8.1,11.9,0.2,,
48654,2016-06-22,7.1,12.5,1.0,,
48655,2016-06-23,7.0,12.3,0.0,,
48656,2016-06-24,4.8,8.9,1.6,,
48657,2016-06-25,-2.7,10.2,1.0,,
48658,2016-06-26,-5.1,8.0,0.2,,
48659,2016-06-27,-0.8,10.8,0.0,,
48660,2016-06-28,-4.7,12.0,0.0,,
48661,2016-06-29,-4.3,12.8,0.2,,
48662,2016-06-30,-3.6,7.8,0.0,,
48663,2016-07-01,-0.4,11.6,1.0,,
48664,2016-07-02,-3.8,13.3,0.2,,
48665,2016-07-03,-5.2,12.9,0.0,,
48666,2016-07-04,-2.4,8.4,0.0,,
48667,2016-07-05,0.3,8.0,4.8,,
48668,2016-07-06,4.4,11.3,18.0,,
48669,2016-07-07,6.2,14.6,0.4,,
48670,2016-07-08,2.8,13.2,0.0,,
48671,2016-07-09,3.6,13.1,1.0,,
48672,2016-07-10,1.9,13.8,0.0,,
48673,2016-07-11,7.8,13.4,9.8,,
48674,2016-07-12,6.7,11.2,0.8,,
48675,2016-07-13,0.6,7.1,4.8,,
48676,2016-07-14,0.6,11.2,0.0,,
48677,2016-07-15,-3.1,13.1,0.0,,
48678,2016-07-16,-3.0,16.1,0.2,,
48679,2016-07-17,1.1,16.2,0.0,,
48680,2016-07-18,-1.8,17.6,0.2,,
48681,2016-07-19,6.7,18.8,2.6,,
48682,2016-07-20,11.1,14.4,8.6,,
48683,2016-07-21,8.5,14.9,0.2,,
48684,2016-07-22,9.6,16.9,0.6,,
48685,2016-07-23,4.7,10.4,3.6,,
48686,2016-07-24,-2.2,8.4,0.2,,
48687,2016-07-25,3.2,10.9,8.4,,
48688,2016-07-26,4.5,10.2,0.2,,
48689,2016-07-27,4.6,11.8,5.2,,
48690,2016-07-28,1.4,12.6,0.0,,
48691,2016-07-29,-3.4,12.8,0.2,,
48692,2016-07-30,-1.0,11.9,0.0,,
48693,2016-07-31,3.3,14.9,0.0,,
48694,2016-08-01,5.9,13.9,0.0,,
48695,2016-08-02,5.7,10.1,7.4,,
48696,2016-08-03,0.7,13.8,0.2,,
48697,2016-08-04,0.9,12.3,0.0,,
48698,2016-08-05,0.8,13.7,0.0,,
48699,2016-08-06,-1.0,12.1,0.0,,
48700,2016-08-07,1.5,11.6,0.0,,
48701,2016-08-08,-2.4,14.0,0.0,,
48702,2016-08-09,-1.1,15.6,0.0,,
48703,2016-08-10,4.4,16.4,2.0,,
48704,2016-08-11,4.6,12.9,0.0,,
48705,2016-08-12,-4.4,10.6,0.0,,
48706,2016-08-13,2.1,14.9,0.0,,
48707,2016-08-14,-1.2,15.8,0.0,,
48708,2016-08-15,-2.7,15.9,0.0,,
48709,2016-08-16,-2.0,17.9,0.0,,
48710,2016-08-17,0.8,15.8,0.0,,
48711,2016-08-18,-1.8,18.4,0.0,,
48712,2016-08-19,-0.8,19.2,0.0,,
48713,2016-08-20,4.1,10.4,7.6,,
48714,2016-08-21,3.9,12.8,1.2,,
48715,2016-08-22,1.1,13.1,0.0,,
48716,2016-08-23,4.1,13.7,4.4,,
48717,2016-08-24,5.6,10.7,0.2,,
48718,2016-08-25,-0.4,13.7,13.4,,
48719,2016-08-26,-1.4,12.7,0.0,,
48720,2016-08-27,-3.2,13.1,0.0,,
48721,2016-08-28,1.4,14.1,0.0,,
48722,2016-08-29,-1.3,16.7,0.0,,
48723,2016-08-30,3.2,19.4,0.0,,
48724,2016-08-31,8.3,16.7,9.8,,
48725,2016-09-01,4.3,16.7,1.8,,
48726,2016-09-02,5.6,10.5,0.0,,
48727,2016-09-03,9.1,14.6,53.6,,
48728,2016-09-04,4.9,13.9,1.0,,
48729,2016-09-05,2.9,16.4,0.0,,
48730,2016-09-06,0.6,19.4,0.0,,
48731,2016-09-07,2.7,19.1,0.0,,
48732,2016-09-08,6.9,20.0,0.0,,
48733,2016-09-09,5.2,17.4,0.0,,
48734,2016-09-10,9.5,14.3,15.2,,
48735,2016-09-11,2.8,15.7,0.4,,
48736,2016-09-12,1.3,16.6,0.0,,
48737,2016-09-13,5.7,17.5,0.0,,
48738,2016-09-14,10.1,18.3,0.0,,
48739,2016-09-15,6.0,12.9,5.2,,
48740,2016-09-16,6.8,15.7,0.2,,
48741,2016-09-17,0.4,17.0,0.0,,
48742,2016-09-18,4.4,13.1,0.0,,
48743,2016-09-19,6.4,14.6,6.6,,
48744,2016-09-20,1.8,14.5,0.0,,
48745,2016-09-21,6.7,11.7,6.8,,
48746,2016-09-22,6.9,14.9,24.2,,
48747,2016-09-23,5.5,18.2,0.2,,
48748,2016-09-24,2.7,19.2,0.0,,
48749,2016-09-25,10.2,18.3,0.0,,
48750,2016-09-26,2.5,15.3,0.0,,
48751,2016-09-27,3.3,14.3,1.6,,
48752,2016-09-28,-1.1,16.9,0.0,,
48753,2016-09-29,4.9,14.7,13.4,,
48754,2016-09-30,4.9,12.1,19.0,,
48755,2016-10-01,6.5,14.1,2.0,,
48756,2016-10-02,5.3,19.4,0.2,,
48757,2016-10-03,7.3,14.3,8.8,,
48758,2016-10-04,6.5,14.0,1.4,,
48759,2016-10-05,3.6,14.6,8.4,,
48760,2016-10-06,7.8,21.2,0.0,,
48761,2016-10-07,7.6,22.9,0.0,,
48762,2016-10-08,8.5,18.9,0.0,,
48763,2016-10-09,1.4,17.4,0.0,,
48764,2016-10-10,6.2,18.6,0.0,,
48765,2016-10-11,5.2,14.2,1.0,,
48766,2016-10-12,-0.9,16.0,0.0,,
48767,2016-10-13,1.7,16.2,0.4,,
48768,2016-10-14,-0.3,18.9,0.0,,
48769,2016-10-15,1.0,20.0,0.0,,
48770,2016-10-16,9.0,23.6,0.0,,
48771,2016-10-17,9.7,16.1,5.4,,
48772,2016-10-18,5.2,17.5,0.0,,
48773,2016-10-19,4.6,16.0,0.6,,
48774,2016-10-20,1.5,19.4,0.0,,
48775,2016-10-21,1.4,21.6,0.0,,
48776,2016-10-22,10.4,13.8,7.4,,
48777,2016-10-23,0.7,16.4,5.4,,
48778,2016-10-24,-1.0,18.2,0.0,,
48779,2016-10-25,1.2,20.7,0.0,,
48780,2016-10-26,8.4,24.1,0.0,,
48781,2016-10-27,7.0,23.2,0.0,,
48782,2016-10-28,8.9,18.6,0.0,,
48783,2016-10-29,11.0,24.0,0.0,,
48784,2016-10-30,10.2,22.4,0.0,,
48785,2016-10-31,5.6,16.5,2.6,,
48786,2016-11-01,-1.3,18.1,0.0,,
48787,2016-11-02,4.5,20.6,0.0,,
48788,2016-11-03,2.5,23.0,0.0,,
48789,2016-11-04,3.6,24.5,0.0,,
48790,2016-11-05,11.6,17.6,0.0,,
48791,2016-11-06,6.6,19.9,0.0,,
48792,2016-11-07,6.5,25.3,0.0,,
48793,2016-11-08,7.9,28.6,0.0,,
48794,2016-11-09,11.7,24.8,8.4,,
48795,2016-11-10,10.6,24.0,6.2,,
48796,2016-11-11,8.5,26.1,0.0,,
48797,2016-11-12,14.6,26.5,19.4,,
48798,2016-11-13,10.1,18.6,0.0,,
48799,2016-11-14,7.9,19.8,8.6,,
48800,2016-11-15,4.0,20.6,0.6,,
48801,2016-11-16,5.2,25.3,0.0,,
48802,2016-11-17,11.0,25.5,0.0,,
48803,2016-11-18,9.1,30.0,0.0,,
48804,2016-11-19,11.7,31.1,0.0,,
48805,2016-11-20,13.4,31.1,0.0,,
48806,2016-11-21,14.4,30.2,9.4,,
48807,2016-11-22,11.9,31.2,0.0,,
48808,2016-11-23,13.4,20.4,0.0,,
48809,2016-11-24,2.5,21.2,4.2,,
48810,2016-11-25,4.7,24.3,0.0,,
48811,2016-11-26,7.9,24.7,0.0,,
48812,2016-11-27,9.2,26.5,0.0,,
48813,2016-11-28,14.7,27.7,0.0,,
48814,2016-11-29,7.9,28.0,0.0,,
48815,2016-11-30,10.4,30.1,0.0,,
48816,2016-12-01,12.1,28.8,0.0,,
48817,2016-12-02,8.5,30.3,0.0,,
48818,2016-12-03,11.7,30.9,0.0,,
48819,2016-12-04,10.6,32.8,0.0,,
48820,2016-12-05,17.7,31.4,1.0,,
48821,2016-12-06,16.9,23.1,13.4,,
48822,2016-12-07,8.9,26.9,0.2,,
48823,2016-12-08,10.1,31.3,0.0,,
48824,2016-12-09,11.0,21.6,2.0,,
48825,2016-12-10,7.3,25.2,0.0,,
48826,2016-12-11,12.8,28.0,0.0,,
48827,2016-12-12,15.3,31.2,0.0,,
48828,2016-12-13,10.6,33.9,0.0,,
48829,2016-12-14,21.6,28.6,0.0,,
48830,2016-12-15,12.8,14.8,3.0,,
48831,2016-12-16,12.3,20.1,5.8,,
48832,2016-12-17,13.5,27.9,11.4,,
48833,2016-12-18,11.4,24.9,0.0,,
48834,2016-12-19,11.1,26.5,0.0,,
48835,2016-12-20,9.7,30.8,0.0,,
48836,2016-12-21,8.9,28.7,0.0,,
48837,2016-12-22,14.6,26.6,0.0,,
48838,2016-12-23,14.6,31.8,0.0,,
48839,2016-12-24,14.1,32.5,0.0,,
48840,2016-12-25,11.3,30.9,22.4,,
48841,2016-12-26,14.0,31.5,0.0,,
48842,2016-12-27,18.4,31.9,0.0,,
48843,2016-12-28,16.3,31.9,0.2,,
48844,2016-12-29,21.8,29.9,0.0,,
48845,2016-12-30,20.3,32.8,2.2,,
48846,2016-12-31,18.9,31.5,3.0,,
48847,2017-01-01,12.6,27.8,0.0,,
48848,2017-01-02,15.7,29.9,0.0,,
48849,2017-01-03,13.1,27.1,0.0,,
48850,2017-01-04,11.0,25.1,0.0,,
48851,2017-01-05,11.2,29.9,0.0,,
48852,2017-01-06,14.5,30.6,1.4,,
48853,2017-01-07,11.8,32.4,0.0,,
48854,2017-01-08,14.9,32.2,0.0,,
48855,2017-01-09,19.3,35.7,0.0,,
48856,2017-01-10,17.3,34.2,0.0,,
48857,2017-01-11,16.1,36.0,0.0,,
48858,2017-01-12,12.9,35.1,0.0,,
48859,2017-01-13,17.2,39.6,0.0,,
48860,2017-01-14,18.9,30.3,0.4,,
48861,2017-01-15,11.3,31.4,0.0,,
48862,2017-01-16,16.6,35.5,0.0,,
48863,2017-01-17,12.6,38.6,0.0,,
48864,2017-01-18,16.1,38.0,0.0,,
48865,2017-01-19,14.3,23.7,0.0,,
48866,2017-01-20,15.1,29.0,2.8,,
48867,2017-01-21,8.5,31.2,2.2,,
48868,2017-01-22,15.0,32.3,0.0,,
48869,2017-01-23,13.9,36.9,0.0,,
48870,2017-01-24,21.7,33.6,1.6,,
48871,2017-01-25,15.5,27.8,0.0,,
48872,2017-01-26,15.1,32.9,0.0,,
48873,2017-01-27,13.5,33.6,0.0,,
48874,2017-01-28,14.4,35.4,0.0,,
48875,2017-01-29,14.2,36.6,0.0,,
48876,2017-01-30,15.5,39.1,0.0,,
48877,2017-01-31,21.0,36.6,0.0,,
48878,2017-02-01,16.1,23.7,0.6,,
48879,2017-02-02,12.5,29.4,6.8,,
48880,2017-02-03,13.7,30.2,0.0,,
48881,2017-02-04,12.8,34.2,0.0,,
48882,2017-02-05,14.4,36.4,0.0,,
48883,2017-02-06,20.4,34.0,4.0,,
48884,2017-02-07,18.6,22.9,0.6,,
48885,2017-02-08,16.5,25.6,0.0,,
48886,2017-02-09,17.5,36.0,0.0,,
48887,2017-02-10,18.4,41.0,0.0,,
48888,2017-02-11,19.3,41.6,0.0,,
48889,2017-02-12,19.6,31.9,2.6,,
48890,2017-02-13,5.8,26.9,0.8,,
48891,2017-02-14,13.2,27.7,0.0,,
48892,2017-02-15,9.3,30.3,0.0,,
48893,2017-02-16,10.4,34.4,0.0,,
48894,2017-02-17,10.0,36.3,0.0,,
48895,2017-02-18,15.5,24.0,0.0,,
48896,2017-02-19,5.9,23.2,5.2,,
48897,2017-02-20,7.3,21.7,0.0,,
48898,2017-02-21,2.8,27.0,0.0,,
48899,2017-02-22,9.8,32.5,0.0,,
48900,2017-02-23,11.4,35.5,0.0,,
48901,2017-02-24,14.8,33.7,0.0,,
48902,2017-02-25,15.1,21.9,0.0,,
48903,2017-02-26,10.5,24.8,0.0,,
48904,2017-02-27,9.3,27.2,0.0,,
48905,2017-02-28,9.7,28.5,0.0,,
48906,2017-03-01,11.2,29.6,0.0,,
48907,2017-03-02,14.1,26.9,0.0,,
48908,2017-03-03,15.6,27.2,7.6,,
48909,2017-03-04,16.7,25.6,2.0,,
48910,2017-03-05,12.0,28.5,3.6,,
48911,2017-03-06,10.6,26.1,0.2,,
48912,2017-03-07,11.7,23.9,0.0,,
48913,2017-03-08,8.9,21.5,0.0,,
48914,2017-03-09,11.3,23.5,,,
48915,2017-03-10,5.8,29.6,0.0,,
48916,2017-03-11,9.1,30.1,0.0,,
48917,2017-03-12,10.5,32.7,0.0,,
48918,2017-03-13,15.0,26.9,1.6,,
48919,2017-03-14,12.9,24.1,1.2,,
48920,2017-03-15,17.0,25.4,13.0,,
48921,2017-03-16,17.4,27.7,0.0,,
48922,2017-03-17,14.7,24.3,0.2,,
48923,2017-03-18,13.5,23.5,0.0,,
48924,2017-03-19,14.4,27.5,0.0,,
48925,2017-03-20,14.8,30.4,0.8,,
48926,2017-03-21,18.2,23.7,6.4,,
48927,2017-03-22,16.1,27.1,22.8,,
48928,2017-03-23,12.6,19.9,8.2,,
48929,2017-03-24,14.4,21.6,9.0,,
48930,2017-03-25,12.2,20.2,0.0,,
48931,2017-03-26,10.0,28.4,0.6,,
48932,2017-03-27,12.8,29.9,0.0,,
48933,2017-03-28,15.9,27.3,0.4,,
48934,2017-03-29,8.4,27.5,0.0,,
48935,2017-03-30,10.8,22.7,0.0,,
48936,2017-03-31,7.2,20.2,7.6,,
48937,2017-04-01,5.6,22.3,,,
48938,2017-04-02,9.1,20.4,0.0,,
48939,2017-04-03,4.5,18.4,0.0,,
48940,2017-04-04,5.7,18.7,0.0,,
48941,2017-04-05,3.7,19.2,0.0,,
48942,2017-04-06,4.1,21.3,0.0,,
48943,2017-04-07,3.3,21.4,0.0,,
48944,2017-04-08,5.0,22.5,0.0,,
48945,2017-04-09,6.8,18.7,0.6,,
48946,2017-04-10,5.8,15.0,13.0,,
48947,2017-04-11,5.9,19.9,1.6,,
48948,2017-04-12,5.3,20.8,0.0,,
48949,2017-04-13,4.7,19.7,0.2,,
48950,2017-04-14,2.1,22.5,0.0,,
48951,2017-04-15,5.5,20.0,0.2,,
48952,2017-04-16,1.1,20.9,0.0,,
48953,2017-04-17,6.3,22.5,0.0,,
48954,2017-04-18,10.1,24.5,0.0,,
48955,2017-04-19,9.2,21.5,4.0,,
48956,2017-04-20,6.6,22.7,0.0,,
48957,2017-04-21,7.4,19.9,0.0,,
48958,2017-04-22,11.2,21.5,0.0,,
48959,2017-04-23,4.7,22.6,0.0,,
48960,2017-04-24,8.2,22.4,0.0,,
48961,2017-04-25,10.6,17.2,2.2,,
48962,2017-04-26,11.0,13.5,5.8,,
48963,2017-04-27,2.7,13.9,4.0,,
48964,2017-04-28,-1.8,16.5,0.0,,
48965,2017-04-29,-1.4,17.1,0.0,,
48966,2017-04-30,3.1,18.9,0.0,,
48967,2017-05-01,1.5,19.9,0.0,,
48968,2017-05-02,5.2,16.0,0.0,,
48969,2017-05-03,0.6,16.7,0.0,,
48970,2017-05-04,-0.1,17.6,0.0,,
48971,2017-05-05,2.3,19.1,0.0,,
48972,2017-05-06,1.8,17.3,0.2,,
48973,2017-05-07,4.2,15.2,0.0,,
48974,2017-05-08,-4.4,15.2,0.0,,
48975,2017-05-09,-1.0,17.7,0.0,,
48976,2017-05-10,-2.0,18.5,0.0,,
48977,2017-05-11,-1.7,18.8,0.0,,
48978,2017-05-12,-0.6,16.2,0.0,,
48979,2017-05-13,3.4,18.9,0.0,,
48980,2017-05-14,7.0,15.9,0.0,,
48981,2017-05-15,3.3,17.1,0.6,,
48982,2017-05-16,0.3,16.8,0.0,,
48983,2017-05-17,-1.0,16.8,0.0,,
48984,2017-05-18,4.6,19.1,0.0,,
48985,2017-05-19,9.8,15.9,0.0,,
48986,2017-05-20,8.8,17.8,31.2,,
48987,2017-05-21,0.7,17.2,0.2,,
48988,2017-05-22,0.2,18.1,0.0,,
48989,2017-05-23,1.1,17.6,0.0,,
48990,2017-05-24,5.5,15.9,1.8,,
48991,2017-05-25,0.8,12.5,0.0,,
48992,2017-05-26,0.4,16.0,0.0,,
48993,2017-05-27,0.7,16.0,0.0,,
48994,2017-05-28,0.0,14.3,0.2,,
48995,2017-05-29,3.3,11.7,0.0,,
48996,2017-05-30,-4.5,12.6,0.0,,
48997,2017-05-31,-0.7,11.0,0.0,,
48998,2017-06-01,-4.2,13.0,0.0,,
48999,2017-06-02,-5.1,12.9,0.0,,
49000,2017-06-03,-4.2,15.4,0.0,,
49001,2017-06-04,-3.3,13.9,0.2,,
49002,2017-06-05,-3.8,12.7,0.0,,
49003,2017-06-06,-3.2,12.8,0.2,,
49004,2017-06-07,5.6,12.6,0.0,,
49005,2017-06-08,5.7,17.2,0.0,,
49006,2017-06-09,5.5,13.5,0.4,,
49007,2017-06-10,5.1,14.1,0.0,,
49008,2017-06-11,-0.1,16.0,0.0,,
49009,2017-06-12,-1.7,15.2,0.2,,
49010,2017-06-13,-3.0,15.7,0.0,,
49011,2017-06-14,-3.1,15.3,0.2,,
49012,2017-06-15,-2.8,9.9,0.2,,
49013,2017-06-16,-2.0,11.5,0.2,,
49014,2017-06-17,2.9,13.0,0.0,,
49015,2017-06-18,0.8,15.0,0.0,,
49016,2017-06-19,-3.6,15.7,0.0,,
49017,2017-06-20,-2.9,13.3,0.0,,
49018,2017-06-21,-2.4,14.7,0.2,,
49019,2017-06-22,-0.4,13.9,0.0,,
49020,2017-06-23,-2.9,13.3,0.4,,
49021,2017-06-24,0.1,14.4,0.0,,
49022,2017-06-25,-4.3,14.5,0.0,,
